SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
919.0,15924.0,3164.0,24876.0,1592.0,16350.0,1749.0,25619.0
257.0,827.0,467.0,774.0,239.0,1271.0,508.0,860.0
539.0,600.0,615.0,371.0,605.0,917.0,418.0,491.0
2.0,4.0,5.0,0.0,4.0,0.0,3.0,2.0
9.0,7.0,5.0,13.0,22.0,18.0,9.0,11.0
369.0,445.0,506.0,279.0,658.0,1028.0,341.0,643.0
920.0,899.0,868.0,581.0,1081.0,1274.0,804.0,950.0
1256.0,1008.0,1074.0,739.0,1257.0,1418.0,1029.0,974.0
481.0,464.0,615.0,481.0,614.0,689.0,546.0,598.0
11.0,15.0,12.0,6.0,12.0,14.0,9.0,17.0
1.0,2.0,13.0,9.0,3.0,2.0,7.0,3.0
635.0,627.0,693.0,386.0,820.0,944.0,573.0,520.0
47.0,31.0,54.0,31.0,70.0,49.0,53.0,60.0
163.0,231.0,206.0,69.0,1144.0,1015.0,1170.0,1321.0
6282.0,6267.0,7691.0,5295.0,8631.0,9954.0,6092.0,7166.0
36.0,26.0,39.0,21.0,37.0,53.0,37.0,42.0
2.0,5.0,5.0,1.0,4.0,4.0,8.0,2.0
344.0,398.0,363.0,251.0,447.0,538.0,357.0,369.0
190.0,109.0,237.0,117.0,204.0,249.0,165.0,185.0
0.0,3.0,1.0,1.0,4.0,6.0,3.0,8.0
950.0,756.0,910.0,384.0,984.0,1110.0,727.0,658.0
159.0,107.0,200.0,97.0,198.0,218.0,219.0,135.0
1284.0,1739.0,1860.0,2130.0,1495.0,2373.0,1439.0,2679.0
351.0,222.0,378.0,192.0,432.0,416.0,243.0,191.0
1163.0,917.0,1391.0,737.0,1363.0,1624.0,1076.0,1066.0
23.0,33.0,18.0,15.0,31.0,16.0,17.0,14.0
150.0,145.0,233.0,148.0,243.0,261.0,194.0,182.0
69.0,76.0,71.0,62.0,76.0,113.0,68.0,63.0
27.0,30.0,45.0,28.0,49.0,49.0,34.0,48.0
5.0,8.0,25.0,8.0,13.0,14.0,16.0,14.0
96.0,157.0,94.0,193.0,176.0,765.0,91.0,293.0
39.0,31.0,64.0,23.0,41.0,49.0,42.0,28.0
298.0,200.0,544.0,233.0,358.0,525.0,275.0,292.0
207.0,149.0,248.0,77.0,345.0,225.0,214.0,98.0
46.0,55.0,36.0,40.0,43.0,57.0,32.0,46.0
6.0,4.0,10.0,4.0,12.0,9.0,7.0,2.0
43.0,34.0,72.0,36.0,46.0,52.0,37.0,58.0
89.0,89.0,188.0,130.0,40.0,49.0,69.0,71.0
83.0,92.0,86.0,58.0,102.0,123.0,59.0,63.0
797.0,836.0,1114.0,665.0,1055.0,1364.0,681.0,842.0
770.0,792.0,785.0,609.0,803.0,1219.0,610.0,731.0
9.0,3.0,9.0,1.0,8.0,3.0,11.0,5.0
111.0,86.0,144.0,50.0,89.0,163.0,93.0,123.0
510.0,607.0,487.0,306.0,479.0,626.0,477.0,512.0
528.0,542.0,502.0,447.0,643.0,855.0,421.0,536.0
52.0,41.0,85.0,35.0,76.0,79.0,40.0,55.0
1328.0,1091.0,1572.0,823.0,1721.0,1448.0,1479.0,1231.0
654.0,547.0,707.0,347.0,644.0,790.0,615.0,555.0
227.0,163.0,265.0,166.0,210.0,311.0,179.0,231.0
548.0,410.0,369.0,230.0,419.0,520.0,418.0,446.0
193.0,219.0,238.0,138.0,198.0,277.0,179.0,185.0
1.0,7.0,0.0,0.0,5.0,0.0,0.0,11.0
22.0,12.0,19.0,5.0,18.0,31.0,22.0,21.0
46.0,16.0,28.0,12.0,34.0,11.0,11.0,8.0
476.0,814.0,670.0,428.0,524.0,868.0,445.0,618.0
271.0,138.0,351.0,128.0,289.0,243.0,229.0,202.0
940.0,634.0,979.0,498.0,956.0,1079.0,745.0,685.0
1613.0,1623.0,1362.0,840.0,1387.0,1648.0,1094.0,1155.0
176.0,283.0,271.0,153.0,279.0,463.0,205.0,323.0
524.0,471.0,510.0,331.0,689.0,800.0,366.0,335.0
651.0,618.0,705.0,411.0,864.0,942.0,619.0,612.0
246.0,323.0,333.0,205.0,357.0,379.0,255.0,270.0
324.0,373.0,301.0,193.0,278.0,437.0,276.0,444.0
2495.0,2545.0,2957.0,1777.0,2949.0,5024.0,2143.0,2220.0
0.0,2.0,10.0,3.0,12.0,5.0,0.0,5.0
830.0,870.0,1089.0,685.0,1175.0,1621.0,752.0,840.0
4412.0,3379.0,5328.0,2959.0,5071.0,5589.0,3286.0,3299.0
658.0,551.0,672.0,376.0,651.0,723.0,442.0,449.0
4240.0,3955.0,4714.0,3594.0,4337.0,7647.0,3341.0,4927.0
6109.0,13929.0,16296.0,17402.0,3869.0,22567.0,5518.0,17338.0
35.0,44.0,26.0,17.0,20.0,24.0,17.0,39.0
3358.0,5720.0,4223.0,4965.0,3631.0,6508.0,3034.0,6702.0
107.0,55.0,38.0,13.0,182.0,44.0,10.0,91.0
8.0,7.0,23.0,8.0,29.0,37.0,10.0,14.0
164.0,288.0,195.0,90.0,94.0,111.0,124.0,112.0
438.0,396.0,660.0,348.0,443.0,717.0,348.0,393.0
74.0,53.0,665.0,387.0,697.0,728.0,257.0,331.0
150.0,138.0,196.0,89.0,102.0,111.0,129.0,110.0
3052.0,3343.0,4172.0,2309.0,3712.0,3015.0,3603.0,3747.0
903.0,975.0,1125.0,812.0,1105.0,1584.0,838.0,1131.0
1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0
465.0,501.0,573.0,322.0,528.0,736.0,472.0,496.0
749.0,711.0,942.0,475.0,13.0,14.0,22.0,36.0
4598.0,4315.0,3745.0,2189.0,3141.0,3679.0,2684.0,2452.0
10.0,6.0,9.0,9.0,14.0,4.0,6.0,4.0
404.0,291.0,588.0,232.0,526.0,594.0,322.0,328.0
30.0,31.0,74.0,26.0,42.0,38.0,19.0,14.0
745.0,567.0,784.0,468.0,807.0,1026.0,651.0,649.0
153.0,112.0,198.0,113.0,182.0,245.0,165.0,156.0
5.0,6.0,5.0,7.0,8.0,5.0,7.0,2.0
1069.0,1304.0,1552.0,1090.0,1007.0,2165.0,1095.0,1808.0
744.0,692.0,995.0,599.0,741.0,1256.0,594.0,694.0
21.0,36.0,18.0,29.0,9.0,20.0,21.0,35.0
49.0,42.0,29.0,29.0,30.0,38.0,33.0,45.0
85.0,43.0,68.0,29.0,72.0,73.0,54.0,75.0
25.0,26.0,23.0,16.0,21.0,34.0,22.0,29.0
763.0,314.0,799.0,333.0,844.0,804.0,886.0,619.0
110.0,121.0,94.0,78.0,68.0,106.0,97.0,102.0
2601.0,2616.0,2910.0,1746.0,2519.0,3385.0,1816.0,2325.0
7.0,9.0,8.0,2.0,14.0,4.0,4.0,2.0
880.0,762.0,1094.0,681.0,999.0,1097.0,729.0,847.0
324.0,223.0,451.0,132.0,359.0,336.0,281.0,247.0
866.0,1172.0,1453.0,710.0,1639.0,2558.0,783.0,1287.0
123.0,152.0,165.0,124.0,144.0,223.0,120.0,144.0
16.0,16.0,25.0,11.0,19.0,16.0,15.0,9.0
8.0,4.0,4.0,4.0,9.0,5.0,1.0,8.0
2986.0,2783.0,3400.0,1856.0,2860.0,3727.0,2913.0,2528.0
570.0,569.0,687.0,307.0,653.0,813.0,485.0,468.0
33.0,19.0,28.0,13.0,34.0,40.0,36.0,22.0
884.0,811.0,1037.0,603.0,867.0,1101.0,750.0,897.0
39.0,55.0,74.0,53.0,54.0,130.0,35.0,65.0
26.0,21.0,4.0,4.0,35.0,21.0,33.0,11.0
564.0,557.0,549.0,320.0,453.0,614.0,440.0,684.0
1510.0,1510.0,2052.0,1053.0,1529.0,1533.0,1377.0,1718.0
1055.0,902.0,1036.0,539.0,933.0,1421.0,842.0,809.0
507.0,443.0,459.0,280.0,507.0,641.0,348.0,380.0
139.0,90.0,195.0,74.0,179.0,191.0,119.0,115.0
794.0,718.0,861.0,524.0,815.0,1060.0,683.0,708.0
2.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0
1808.0,1792.0,2293.0,1327.0,1857.0,2605.0,1809.0,2090.0
1966.0,1667.0,2214.0,1185.0,2060.0,2423.0,1846.0,1642.0
375.0,327.0,411.0,250.0,522.0,625.0,376.0,356.0
2.0,2.0,3.0,1.0,8.0,8.0,7.0,2.0
460.0,392.0,496.0,308.0,410.0,458.0,461.0,443.0
113.0,231.0,198.0,131.0,167.0,223.0,146.0,100.0
9.0,7.0,13.0,9.0,30.0,13.0,10.0,6.0
67.0,38.0,73.0,31.0,49.0,45.0,71.0,57.0
395.0,432.0,384.0,282.0,617.0,742.0,297.0,368.0
242.0,118.0,285.0,142.0,198.0,521.0,187.0,173.0
21.0,9.0,16.0,8.0,32.0,9.0,20.0,4.0
27.0,28.0,32.0,17.0,41.0,62.0,37.0,35.0
1105.0,1056.0,1459.0,762.0,1153.0,1535.0,1116.0,968.0
159.0,223.0,149.0,179.0,111.0,258.0,104.0,268.0
22.0,10.0,16.0,6.0,5.0,8.0,11.0,6.0
58.0,52.0,77.0,66.0,106.0,113.0,64.0,69.0
21.0,17.0,29.0,10.0,21.0,33.0,51.0,29.0
1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0
80.0,76.0,90.0,45.0,90.0,103.0,56.0,66.0
247.0,123.0,264.0,92.0,87.0,131.0,175.0,109.0
213.0,195.0,289.0,176.0,251.0,263.0,206.0,200.0
11.0,11.0,14.0,11.0,24.0,36.0,17.0,11.0
264.0,166.0,180.0,49.0,138.0,75.0,145.0,58.0
218.0,237.0,299.0,228.0,293.0,396.0,179.0,166.0
69.0,54.0,106.0,36.0,105.0,91.0,42.0,40.0
62.0,14.0,73.0,17.0,41.0,16.0,38.0,25.0
6.0,30.0,7.0,5.0,9.0,16.0,4.0,8.0
10.0,10.0,13.0,14.0,14.0,14.0,41.0,40.0
4.0,2.0,6.0,1.0,3.0,1.0,1.0,2.0
4.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0
832.0,760.0,762.0,574.0,950.0,1717.0,747.0,660.0
116.0,46.0,170.0,58.0,126.0,129.0,120.0,90.0
1.0,7.0,0.0,7.0,4.0,3.0,3.0,5.0
193.0,190.0,158.0,96.0,209.0,221.0,169.0,113.0
797.0,476.0,647.0,236.0,521.0,246.0,595.0,433.0
24.0,16.0,16.0,10.0,41.0,35.0,22.0,39.0
2356.0,2116.0,2575.0,1360.0,3224.0,3284.0,1750.0,2386.0
24.0,15.0,81.0,24.0,21.0,43.0,38.0,16.0
33.0,15.0,24.0,21.0,12.0,14.0,42.0,22.0
321.0,298.0,380.0,197.0,362.0,529.0,303.0,254.0
11.0,8.0,13.0,2.0,8.0,7.0,10.0,12.0
679.0,606.0,672.0,496.0,761.0,1049.0,499.0,790.0
774.0,765.0,852.0,554.0,869.0,1098.0,576.0,694.0
2057.0,2126.0,2018.0,1617.0,2174.0,2783.0,1577.0,1911.0
83.0,102.0,77.0,31.0,108.0,76.0,67.0,46.0
18.0,16.0,12.0,3.0,14.0,11.0,17.0,10.0
341.0,28.0,196.0,30.0,519.0,70.0,835.0,86.0
89.0,70.0,72.0,61.0,52.0,112.0,61.0,79.0
5.0,2.0,1.0,2.0,1.0,3.0,8.0,6.0
28.0,24.0,11.0,2.0,445.0,527.0,8.0,13.0
188.0,130.0,185.0,102.0,253.0,203.0,217.0,151.0
354.0,597.0,472.0,690.0,552.0,1189.0,374.0,866.0
11.0,18.0,14.0,7.0,17.0,19.0,18.0,21.0
41.0,32.0,48.0,37.0,36.0,51.0,21.0,36.0
51.0,106.0,123.0,28.0,127.0,99.0,37.0,43.0
311.0,331.0,396.0,272.0,381.0,1008.0,280.0,554.0
4.0,12.0,25.0,12.0,5.0,14.0,6.0,17.0
2600.0,2748.0,2768.0,1528.0,2921.0,3405.0,1916.0,2233.0
441.0,468.0,510.0,238.0,462.0,539.0,344.0,354.0
0.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0
620.0,402.0,360.0,304.0,1475.0,1423.0,1187.0,1032.0
444.0,290.0,660.0,255.0,486.0,657.0,595.0,502.0
28.0,45.0,106.0,53.0,225.0,66.0,84.0,88.0
1073.0,877.0,1278.0,673.0,1264.0,1661.0,1064.0,1074.0
198.0,220.0,169.0,179.0,248.0,380.0,127.0,236.0
1831.0,1479.0,1936.0,727.0,1611.0,1981.0,1050.0,1167.0
4.0,2.0,15.0,2.0,15.0,30.0,2.0,2.0
170.0,222.0,242.0,146.0,210.0,288.0,161.0,192.0
2.0,4.0,5.0,2.0,5.0,6.0,2.0,2.0
5485.0,5394.0,5863.0,4153.0,7248.0,9532.0,7145.0,8805.0
925.0,926.0,751.0,436.0,863.0,999.0,598.0,702.0
1578.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.0
353.0,256.0,373.0,190.0,373.0,449.0,334.0,343.0
478.0,367.0,469.0,294.0,537.0,677.0,336.0,317.0
218.0,236.0,165.0,143.0,283.0,389.0,360.0,388.0
664.0,810.0,680.0,512.0,539.0,807.0,567.0,833.0
481.0,382.0,647.0,386.0,739.0,706.0,264.0,426.0
2.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0
98.0,111.0,260.0,154.0,123.0,227.0,212.0,267.0
6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
300.0,262.0,270.0,185.0,361.0,405.0,294.0,264.0
27.0,5.0,45.0,2.0,44.0,105.0,43.0,89.0
362.0,348.0,423.0,274.0,455.0,471.0,356.0,371.0
1183.0,1126.0,1254.0,824.0,1491.0,1695.0,1149.0,1182.0
10.0,5.0,10.0,0.0,9.0,10.0,12.0,14.0
53.0,20.0,40.0,15.0,46.0,52.0,64.0,43.0
270.0,163.0,324.0,133.0,108.0,111.0,317.0,209.0
1.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0
22.0,20.0,74.0,57.0,6.0,5.0,23.0,38.0
286.0,198.0,330.0,156.0,300.0,292.0,246.0,261.0
11.0,17.0,40.0,36.0,3.0,26.0,5.0,10.0
12.0,2.0,16.0,2.0,2.0,2.0,4.0,2.0
14.0,12.0,16.0,12.0,14.0,17.0,19.0,9.0
43.0,35.0,74.0,31.0,81.0,56.0,48.0,22.0
4.0,0.0,19.0,2.0,5.0,2.0,2.0,5.0
23.0,17.0,31.0,13.0,28.0,19.0,19.0,15.0
1923.0,1446.0,1603.0,1070.0,1832.0,1993.0,1647.0,1602.0
151.0,124.0,169.0,83.0,214.0,245.0,156.0,128.0
32.0,55.0,48.0,36.0,55.0,78.0,42.0,54.0
257.0,169.0,141.0,34.0,256.0,251.0,157.0,165.0
748.0,729.0,987.0,511.0,959.0,1074.0,701.0,690.0
183.0,121.0,205.0,95.0,216.0,253.0,203.0,100.0
4.0,3.0,5.0,1.0,2.0,8.0,4.0,2.0
1353.0,1182.0,1755.0,1065.0,2080.0,2092.0,1376.0,1352.0
2.0,0.0,5.0,2.0,4.0,1.0,1.0,4.0
0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0
1130.0,569.0,1331.0,391.0,1335.0,1240.0,1207.0,786.0
103.0,84.0,78.0,41.0,67.0,91.0,75.0,65.0
183.0,155.0,243.0,136.0,221.0,254.0,198.0,199.0
10.0,20.0,27.0,25.0,18.0,41.0,15.0,20.0
712.0,947.0,870.0,840.0,951.0,1137.0,722.0,995.0
1.0,0.0,8.0,3.0,42.0,43.0,0.0,2.0
81.0,66.0,61.0,29.0,56.0,58.0,59.0,50.0
918.0,918.0,1192.0,1015.0,1150.0,1175.0,746.0,897.0
39.0,8.0,38.0,7.0,8.0,7.0,15.0,4.0
241.0,133.0,235.0,87.0,208.0,123.0,165.0,124.0
452.0,285.0,520.0,284.0,379.0,361.0,463.0,360.0
51.0,22.0,71.0,18.0,70.0,62.0,32.0,23.0
0.0,1.0,0.0,1.0,2.0,4.0,1.0,10.0
161.0,566.0,155.0,459.0,504.0,5458.0,75.0,682.0
1238.0,3019.0,1133.0,1619.0,1302.0,4321.0,783.0,2820.0
30.0,9.0,19.0,17.0,11.0,7.0,20.0,11.0
100.0,73.0,89.0,63.0,59.0,94.0,79.0,78.0
0.0,11.0,4.0,4.0,1.0,15.0,1.0,4.0
123.0,124.0,68.0,43.0,155.0,202.0,92.0,96.0
179.0,135.0,218.0,119.0,207.0,218.0,174.0,147.0
724.0,662.0,844.0,488.0,1029.0,1144.0,553.0,609.0
1.0,6.0,4.0,1.0,5.0,2.0,3.0,4.0
177.0,132.0,188.0,71.0,241.0,239.0,162.0,123.0
242.0,219.0,330.0,148.0,544.0,336.0,289.0,161.0
121.0,97.0,177.0,113.0,186.0,232.0,144.0,123.0
5.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
6.0,9.0,16.0,5.0,22.0,24.0,20.0,20.0
104.0,128.0,130.0,105.0,164.0,198.0,62.0,80.0
1185.0,842.0,1510.0,804.0,1180.0,1013.0,985.0,902.0
1346.0,1961.0,1503.0,1428.0,1940.0,4454.0,926.0,2212.0
4.0,4.0,17.0,4.0,8.0,8.0,9.0,3.0
30.0,31.0,74.0,26.0,42.0,38.0,19.0,14.0
4038.0,4513.0,3869.0,2854.0,4301.0,6134.0,3498.0,4465.0
8312.0,7866.0,8036.0,4184.0,7988.0,8580.0,5571.0,5313.0
0.0,0.0,64.0,41.0,20.0,0.0,14.0,0.0
42.0,16.0,52.0,10.0,48.0,30.0,29.0,12.0
67.0,60.0,88.0,26.0,80.0,84.0,55.0,46.0
296.0,169.0,493.0,144.0,400.0,421.0,379.0,220.0
83.0,79.0,95.0,38.0,81.0,70.0,75.0,66.0
15.0,10.0,35.0,0.0,32.0,0.0,26.0,24.0
7.0,11.0,14.0,8.0,11.0,11.0,9.0,6.0
2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0
5487.0,5503.0,5020.0,2546.0,3891.0,4560.0,3419.0,3387.0
1.0,2.0,1.0,0.0,4.0,8.0,4.0,1.0
146.0,164.0,4.0,0.0,83.0,80.0,14.0,7.0
22.0,19.0,24.0,3.0,21.0,36.0,13.0,15.0
35.0,44.0,76.0,26.0,22.0,9.0,5.0,0.0
345.0,298.0,372.0,166.0,391.0,370.0,359.0,284.0
144.0,111.0,267.0,152.0,49.0,35.0,72.0,117.0
0.0,0.0,1.0,5.0,5.0,4.0,1.0,7.0
326.0,153.0,0.0,0.0,713.0,707.0,317.0,192.0
98.0,50.0,94.0,44.0,84.0,113.0,74.0,75.0
256.0,236.0,385.0,219.0,343.0,350.0,264.0,244.0
0.0,0.0,13.0,6.0,7.0,9.0,4.0,0.0
58.0,50.0,71.0,54.0,101.0,68.0,56.0,9.0
0.0,27.0,0.0,0.0,2.0,1.0,0.0,0.0
465.0,501.0,573.0,322.0,528.0,736.0,472.0,496.0
0.0,0.0,0.0,71.0,55.0,0.0,0.0,0.0
8.0,8.0,6.0,10.0,8.0,16.0,7.0,5.0
50.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,3.0,0.0,9.0,3.0,2.0,5.0,0.0
26.0,2.0,9.0,0.0,27.0,2.0,27.0,1.0
1.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0
15.0,7.0,11.0,7.0,16.0,11.0,7.0,8.0
3.0,2.0,8.0,2.0,4.0,6.0,7.0,4.0
3.0,9.0,62.0,14.0,32.0,40.0,36.0,26.0
42.0,27.0,69.0,41.0,73.0,75.0,63.0,55.0
94.0,83.0,97.0,59.0,105.0,97.0,72.0,77.0
24.0,4.0,51.0,12.0,44.0,26.0,54.0,20.0
0.0,1.0,45.0,10.0,14.0,15.0,13.0,13.0
51.0,39.0,38.0,16.0,40.0,43.0,36.0,25.0
44.0,30.0,40.0,20.0,64.0,88.0,56.0,59.0
349.0,442.0,409.0,427.0,548.0,863.0,365.0,509.0
206.0,144.0,182.0,93.0,199.0,153.0,179.0,138.0
327.0,229.0,7.0,0.0,211.0,253.0,208.0,190.0
325.0,282.0,373.0,217.0,365.0,421.0,297.0,285.0
1.0,1.0,31.0,26.0,0.0,10.0,19.0,2.0
15.0,14.0,18.0,11.0,20.0,22.0,16.0,17.0
62.0,17.0,69.0,57.0,43.0,36.0,50.0,58.0
3795.0,1446.0,2076.0,347.0,3121.0,2263.0,1003.0,343.0
98.0,50.0,94.0,44.0,84.0,113.0,74.0,75.0
50.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,3.0,0.0,6.0,1.0,153.0,363.0
31.0,7.0,137.0,47.0,92.0,100.0,77.0,79.0
8.0,7.0,7.0,5.0,8.0,8.0,7.0,5.0
46.0,4.0,38.0,32.0,43.0,68.0,35.0,30.0
652.0,522.0,3.0,1.0,287.0,424.0,855.0,759.0
12.0,2.0,11.0,4.0,11.0,13.0,8.0,7.0
103.0,39.0,270.0,225.0,97.0,86.0,69.0,79.0
6.0,4.0,17.0,4.0,9.0,10.0,421.0,463.0
583.0,464.0,646.0,332.0,656.0,719.0,540.0,390.0
3.0,5.0,1.0,2.0,3.0,2.0,2.0,3.0
140.0,162.0,5.0,12.0,177.0,212.0,186.0,154.0
1184.0,1228.0,1075.0,954.0,1213.0,1568.0,892.0,1275.0
2.0,16.0,0.0,22.0,42.0,28.0,40.0,33.0
890.0,583.0,40.0,30.0,130.0,156.0,0.0,0.0
209.0,244.0,275.0,225.0,297.0,587.0,204.0,296.0
178.0,187.0,66.0,89.0,121.0,234.0,10.0,13.0
169.0,161.0,178.0,112.0,207.0,159.0,138.0,154.0
128.0,0.0,3570.0,1854.0,4846.0,5345.0,243.0,171.0
3.0,1.0,0.0,3.0,0.0,23.0,3.0,3.0
798.0,833.0,1159.0,716.0,1085.0,1274.0,669.0,916.0
2.0,1.0,3.0,0.0,5.0,1.0,5.0,3.0
259.0,302.0,483.0,259.0,23.0,12.0,14.0,11.0
46.0,48.0,65.0,34.0,53.0,79.0,42.0,44.0
191.0,187.0,158.0,91.0,140.0,178.0,147.0,158.0
350.0,255.0,288.0,141.0,272.0,346.0,214.0,201.0
4.0,6.0,2.0,2.0,1.0,5.0,2.0,2.0
2.0,16.0,0.0,22.0,42.0,28.0,40.0,33.0
140.0,137.0,124.0,23.0,131.0,101.0,81.0,94.0
44.0,34.0,40.0,22.0,43.0,33.0,29.0,24.0
2.0,1.0,0.0,11.0,2.0,2.0,0.0,1.0
5.0,9.0,29.0,18.0,23.0,35.0,33.0,22.0
650.0,559.0,652.0,317.0,661.0,685.0,519.0,565.0
189.0,217.0,215.0,166.0,685.0,948.0,559.0,534.0
16.0,14.0,19.0,8.0,21.0,14.0,17.0,13.0
463.0,458.0,531.0,313.0,11.0,31.0,8.0,17.0
728.0,625.0,699.0,410.0,395.0,292.0,657.0,693.0
367.0,403.0,1862.0,1395.0,2870.0,3741.0,1348.0,1819.0
110.0,144.0,130.0,51.0,330.0,399.0,81.0,93.0
14.0,10.0,12.0,6.0,9.0,11.0,16.0,12.0
6.0,7.0,4.0,0.0,2.0,1.0,0.0,4.0
3.0,3.0,10.0,2.0,2.0,3.0,4.0,3.0
42.0,27.0,69.0,41.0,73.0,75.0,63.0,55.0
5.0,5.0,2.0,4.0,2.0,5.0,6.0,4.0
1469.0,1226.0,1369.0,827.0,1495.0,1321.0,1139.0,1193.0
5.0,2.0,6.0,4.0,2.0,2.0,9.0,4.0
7.0,10.0,6.0,4.0,12.0,7.0,7.0,8.0
144.0,111.0,267.0,152.0,49.0,35.0,72.0,117.0
749.0,672.0,759.0,314.0,948.0,1915.0,724.0,621.0
161.0,133.0,182.0,86.0,254.0,213.0,260.0,252.0
1518.0,1292.0,1516.0,739.0,1430.0,1983.0,1163.0,1171.0
46.0,4.0,38.0,32.0,43.0,68.0,35.0,30.0
0.0,3.0,128.0,66.0,1829.0,2110.0,3909.0,3803.0
306.0,476.0,297.0,241.0,324.0,806.0,233.0,463.0
14.0,4.0,32.0,85.0,16.0,22.0,7.0,9.0
9.0,17.0,9.0,8.0,37.0,24.0,604.0,563.0
6.0,2.0,3.0,4.0,1.0,9.0,5.0,8.0
0.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0
92.0,114.0,98.0,39.0,85.0,75.0,97.0,95.0
266.0,275.0,528.0,211.0,350.0,322.0,385.0,267.0
1026.0,1012.0,1035.0,660.0,1219.0,1491.0,467.0,440.0
10.0,4.0,24.0,9.0,22.0,31.0,15.0,6.0
634.0,588.0,707.0,415.0,729.0,911.0,489.0,525.0
8.0,0.0,23.0,31.0,13.0,0.0,35.0,31.0
1.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0
146.0,164.0,4.0,0.0,83.0,80.0,14.0,7.0
10.0,5.0,7.0,1.0,38.0,18.0,7.0,0.0
78.0,69.0,97.0,65.0,73.0,88.0,79.0,60.0
37.0,29.0,39.0,12.0,53.0,46.0,43.0,27.0
330.0,285.0,200.0,133.0,275.0,335.0,223.0,185.0
44.0,34.0,40.0,22.0,43.0,33.0,29.0,24.0
53.0,26.0,57.0,33.0,68.0,72.0,39.0,54.0
146.0,82.0,150.0,140.0,203.0,243.0,19.0,4.0
32.0,38.0,27.0,14.0,0.0,0.0,8.0,75.0
94.0,83.0,97.0,59.0,105.0,97.0,72.0,77.0
36.0,16.0,34.0,21.0,16.0,15.0,29.0,23.0
121.0,131.0,141.0,83.0,133.0,208.0,103.0,151.0
149.0,120.0,144.0,85.0,133.0,149.0,76.0,22.0
47.0,9.0,24.0,2.0,12.0,31.0,32.0,24.0
76.0,12.0,75.0,40.0,80.0,80.0,43.0,31.0
8.0,7.0,7.0,5.0,8.0,8.0,7.0,5.0
5487.0,5503.0,5020.0,2546.0,3891.0,4560.0,3419.0,3387.0
465.0,501.0,573.0,322.0,528.0,736.0,472.0,496.0
53.0,26.0,60.0,33.0,70.0,72.0,43.0,54.0
7.0,12.0,6.0,0.0,13.0,6.0,9.0,0.0
121.0,64.0,3.0,1.0,123.0,190.0,2.0,2.0
5.0,2.0,0.0,0.0,10.0,10.0,1.0,2.0
465.0,501.0,573.0,322.0,528.0,736.0,472.0,496.0
0.0,1.0,2.0,1.0,4.0,3.0,7.0,0.0
305.0,256.0,281.0,95.0,199.0,229.0,254.0,147.0
295.0,309.0,5.0,16.0,0.0,79.0,15.0,19.0
485.0,408.0,541.0,357.0,526.0,788.0,452.0,432.0
64.0,87.0,74.0,46.0,110.0,98.0,59.0,50.0
32.0,38.0,27.0,14.0,0.0,0.0,8.0,75.0
96.0,83.0,67.0,24.0,15.0,36.0,76.0,55.0
176.0,154.0,68.0,77.0,78.0,124.0,56.0,63.0
583.0,464.0,646.0,332.0,656.0,719.0,540.0,390.0
1142.0,1042.0,1985.0,1027.0,2174.0,2688.0,75.0,78.0
199.0,141.0,145.0,62.0,267.0,223.0,286.0,270.0
465.0,501.0,573.0,322.0,528.0,736.0,472.0,496.0
0.0,0.0,0.0,0.0,0.0,28.0,24.0,0.0
75.0,84.0,88.0,74.0,164.0,261.0,109.0,125.0
15.0,15.0,14.0,9.0,14.0,14.0,12.0,11.0
1.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0
217.0,166.0,239.0,320.0,695.0,301.0,98.0,372.0
0.0,1.0,45.0,10.0,14.0,15.0,13.0,13.0
14.0,14.0,19.0,9.0,8.0,11.0,9.0,5.0
1334.0,1133.0,895.0,197.0,801.0,883.0,811.0,803.0
6.0,21.0,18.0,27.0,10.0,36.0,12.0,34.0
162.0,270.0,326.0,139.0,79.0,80.0,98.0,171.0
37.0,41.0,38.0,35.0,22.0,18.0,38.0,65.0
177.0,110.0,343.0,219.0,21.0,11.0,139.0,143.0
13.0,31.0,16.0,4.0,10.0,33.0,10.0,16.0
1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0
16.0,14.0,19.0,8.0,21.0,14.0,17.0,13.0
109.0,98.0,105.0,72.0,120.0,181.0,155.0,152.0
197.0,141.0,179.0,88.0,189.0,147.0,176.0,140.0
