entrezid,0,1,2,3,4,5,6,7
8718,53.0,20.0,40.0,15.0,46.0,52.0,64.0,43.0
9906,270.0,163.0,324.0,133.0,108.0,111.0,317.0,209.0
100129094,1.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0
100131187,22.0,20.0,74.0,57.0,6.0,5.0,23.0,38.0
606495,286.0,198.0,330.0,156.0,300.0,292.0,246.0,261.0
284498,11.0,17.0,40.0,36.0,3.0,26.0,5.0,10.0
100287898,12.0,2.0,16.0,2.0,2.0,2.0,4.0,2.0
219293,14.0,12.0,16.0,12.0,14.0,17.0,19.0,9.0
10437,43.0,35.0,74.0,31.0,81.0,56.0,48.0,22.0
147710,4.0,0.0,19.0,2.0,5.0,2.0,2.0,5.0
79741,23.0,17.0,31.0,13.0,28.0,19.0,19.0,15.0
96459,1923.0,1446.0,1603.0,1070.0,1832.0,1993.0,1647.0,1602.0
51192,151.0,124.0,169.0,83.0,214.0,245.0,156.0,128.0
51025,32.0,55.0,48.0,36.0,55.0,78.0,42.0,54.0
55714,257.0,169.0,141.0,34.0,256.0,251.0,157.0,165.0
100505876,748.0,729.0,987.0,511.0,959.0,1074.0,701.0,690.0
163033,183.0,121.0,205.0,95.0,216.0,253.0,203.0,100.0
23436,4.0,3.0,5.0,1.0,2.0,8.0,4.0,2.0
440400,1353.0,1182.0,1755.0,1065.0,2080.0,2092.0,1376.0,1352.0
25858,2.0,0.0,5.0,2.0,4.0,1.0,1.0,4.0
25817,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0
55672,1130.0,569.0,1331.0,391.0,1335.0,1240.0,1207.0,786.0
648791,103.0,84.0,78.0,41.0,67.0,91.0,75.0,65.0
375190,183.0,155.0,243.0,136.0,221.0,254.0,198.0,199.0
100125288,10.0,20.0,27.0,25.0,18.0,41.0,15.0,20.0
6844,712.0,947.0,870.0,840.0,951.0,1137.0,722.0,995.0
64641,1.0,0.0,8.0,3.0,42.0,43.0,0.0,2.0
441150,81.0,66.0,61.0,29.0,56.0,58.0,59.0,50.0
5534,918.0,918.0,1192.0,1015.0,1150.0,1175.0,746.0,897.0
5671,39.0,8.0,38.0,7.0,8.0,7.0,15.0,4.0
2189,241.0,133.0,235.0,87.0,208.0,123.0,165.0,124.0
9179,452.0,285.0,520.0,284.0,379.0,361.0,463.0,360.0
84226,51.0,22.0,71.0,18.0,70.0,62.0,32.0,23.0
83895,0.0,1.0,0.0,1.0,2.0,4.0,1.0,10.0
91584,161.0,566.0,155.0,459.0,504.0,5458.0,75.0,682.0
1052,1238.0,3019.0,1133.0,1619.0,1302.0,4321.0,783.0,2820.0
5676,30.0,9.0,19.0,17.0,11.0,7.0,20.0,11.0
63920,100.0,73.0,89.0,63.0,59.0,94.0,79.0,78.0
284293,0.0,11.0,4.0,4.0,1.0,15.0,1.0,4.0
23467,123.0,124.0,68.0,43.0,155.0,202.0,92.0,96.0
221786,179.0,135.0,218.0,119.0,207.0,218.0,174.0,147.0
5520,724.0,662.0,844.0,488.0,1029.0,1144.0,553.0,609.0
55150,1.0,6.0,4.0,1.0,5.0,2.0,3.0,4.0
400713,177.0,132.0,188.0,71.0,241.0,239.0,162.0,123.0
10626,242.0,219.0,330.0,148.0,544.0,336.0,289.0,161.0
200765,121.0,97.0,177.0,113.0,186.0,232.0,144.0,123.0
53822,5.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
389668,6.0,9.0,16.0,5.0,22.0,24.0,20.0,20.0
84561,104.0,128.0,130.0,105.0,164.0,198.0,62.0,80.0
80830,1185.0,842.0,1510.0,804.0,1180.0,1013.0,985.0,902.0
3995,1346.0,1961.0,1503.0,1428.0,1940.0,4454.0,926.0,2212.0
346528,4.0,4.0,17.0,4.0,8.0,8.0,9.0,3.0
2968,30.0,31.0,74.0,26.0,42.0,38.0,19.0,14.0
81669,4038.0,4513.0,3869.0,2854.0,4301.0,6134.0,3498.0,4465.0
7311,8312.0,7866.0,8036.0,4184.0,7988.0,8580.0,5571.0,5313.0
9374,0.0,0.0,64.0,41.0,20.0,0.0,14.0,0.0
57232,42.0,16.0,52.0,10.0,48.0,30.0,29.0,12.0
9220,67.0,60.0,88.0,26.0,80.0,84.0,55.0,46.0
149478,296.0,169.0,493.0,144.0,400.0,421.0,379.0,220.0
222234,83.0,79.0,95.0,38.0,81.0,70.0,75.0,66.0
101928147,15.0,10.0,35.0,0.0,32.0,0.0,26.0,24.0
149069,7.0,11.0,14.0,8.0,11.0,11.0,9.0,6.0
4855,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0
6222,5487.0,5503.0,5020.0,2546.0,3891.0,4560.0,3419.0,3387.0
377630,1.0,2.0,1.0,0.0,4.0,8.0,4.0,1.0
6891,146.0,164.0,4.0,0.0,83.0,80.0,14.0,7.0
6499,22.0,19.0,24.0,3.0,21.0,36.0,13.0,15.0
57176,35.0,44.0,76.0,26.0,22.0,9.0,5.0,0.0
118460,345.0,298.0,372.0,166.0,391.0,370.0,359.0,284.0
6293,144.0,111.0,267.0,152.0,49.0,35.0,72.0,117.0
146822,0.0,0.0,1.0,5.0,5.0,4.0,1.0,7.0
3106,326.0,153.0,0.0,0.0,713.0,707.0,317.0,192.0
54535,98.0,50.0,94.0,44.0,84.0,113.0,74.0,75.0
284391,256.0,236.0,385.0,219.0,343.0,350.0,264.0,244.0
3045,0.0,0.0,13.0,6.0,7.0,9.0,4.0,0.0
6293,58.0,50.0,71.0,54.0,101.0,68.0,56.0,9.0
342931,0.0,27.0,0.0,0.0,2.0,1.0,0.0,0.0
1192,465.0,501.0,573.0,322.0,528.0,736.0,472.0,496.0
10211,0.0,0.0,0.0,71.0,55.0,0.0,0.0,0.0
728819,8.0,8.0,6.0,10.0,8.0,16.0,7.0,5.0
63943,50.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
780,9.0,3.0,0.0,9.0,3.0,2.0,5.0,0.0
282890,26.0,2.0,9.0,0.0,27.0,2.0,27.0,1.0
1302,1.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0
79969,15.0,7.0,11.0,7.0,16.0,11.0,7.0,8.0
80737,3.0,2.0,8.0,2.0,4.0,6.0,7.0,4.0
80742,3.0,9.0,62.0,14.0,32.0,40.0,36.0,26.0
6048,42.0,27.0,69.0,41.0,73.0,75.0,63.0,55.0
28973,94.0,83.0,97.0,59.0,105.0,97.0,72.0,77.0
10715,24.0,4.0,51.0,12.0,44.0,26.0,54.0,20.0
3115,0.0,1.0,45.0,10.0,14.0,15.0,13.0,13.0
80742,51.0,39.0,38.0,16.0,40.0,43.0,36.0,25.0
7918,44.0,30.0,40.0,20.0,64.0,88.0,56.0,59.0
114902,349.0,442.0,409.0,427.0,548.0,863.0,365.0,509.0
4758,206.0,144.0,182.0,93.0,199.0,153.0,179.0,138.0
3105,327.0,229.0,7.0,0.0,211.0,253.0,208.0,190.0
80772,325.0,282.0,373.0,217.0,365.0,421.0,297.0,285.0
3113,1.0,1.0,31.0,26.0,0.0,10.0,19.0,2.0
221545,15.0,14.0,18.0,11.0,20.0,22.0,16.0,17.0
10919,62.0,17.0,69.0,57.0,43.0,36.0,50.0,58.0
203068,3795.0,1446.0,2076.0,347.0,3121.0,2263.0,1003.0,343.0
54535,98.0,50.0,94.0,44.0,84.0,113.0,74.0,75.0
63943,50.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
6890,2.0,2.0,3.0,0.0,6.0,1.0,153.0,363.0
7407,31.0,7.0,137.0,47.0,92.0,100.0,77.0,79.0
55937,8.0,7.0,7.0,5.0,8.0,8.0,7.0,5.0
1797,46.0,4.0,38.0,32.0,43.0,68.0,35.0,30.0
3105,652.0,522.0,3.0,1.0,287.0,424.0,855.0,759.0
92340,12.0,2.0,11.0,4.0,11.0,13.0,8.0,7.0
721,103.0,39.0,270.0,225.0,97.0,86.0,69.0,79.0
1460,6.0,4.0,17.0,4.0,9.0,10.0,421.0,463.0
7922,583.0,464.0,646.0,332.0,656.0,719.0,540.0,390.0
199800,3.0,5.0,1.0,2.0,3.0,2.0,2.0,3.0
6293,140.0,162.0,5.0,12.0,177.0,212.0,186.0,154.0
342371,1184.0,1228.0,1075.0,954.0,1213.0,1568.0,892.0,1275.0
6941,2.0,16.0,0.0,22.0,42.0,28.0,40.0,33.0
3304,890.0,583.0,40.0,30.0,130.0,156.0,0.0,0.0
221710,209.0,244.0,275.0,225.0,297.0,587.0,204.0,296.0
7920,178.0,187.0,66.0,89.0,121.0,234.0,10.0,13.0
9656,169.0,161.0,178.0,112.0,207.0,159.0,138.0,154.0
3106,128.0,0.0,3570.0,1854.0,4846.0,5345.0,243.0,171.0
642778,3.0,1.0,0.0,3.0,0.0,23.0,3.0,3.0
10211,798.0,833.0,1159.0,716.0,1085.0,1274.0,669.0,916.0
6890,2.0,1.0,3.0,0.0,5.0,1.0,5.0,3.0
1460,259.0,302.0,483.0,259.0,23.0,12.0,14.0,11.0
10471,46.0,48.0,65.0,34.0,53.0,79.0,42.0,44.0
5863,191.0,187.0,158.0,91.0,140.0,178.0,147.0,158.0
284184,350.0,255.0,288.0,141.0,272.0,346.0,214.0,201.0
401399,4.0,6.0,2.0,2.0,1.0,5.0,2.0,2.0
6941,2.0,16.0,0.0,22.0,42.0,28.0,40.0,33.0
5089,140.0,137.0,124.0,23.0,131.0,101.0,81.0,94.0
57819,44.0,34.0,40.0,22.0,43.0,33.0,29.0,24.0
387890,2.0,1.0,0.0,11.0,2.0,2.0,0.0,1.0
56658,5.0,9.0,29.0,18.0,23.0,35.0,33.0,22.0
170954,650.0,559.0,652.0,317.0,661.0,685.0,519.0,565.0
7919,189.0,217.0,215.0,166.0,685.0,948.0,559.0,534.0
80863,16.0,14.0,19.0,8.0,21.0,14.0,17.0,13.0
7916,463.0,458.0,531.0,313.0,11.0,31.0,8.0,17.0
9842,728.0,625.0,699.0,410.0,395.0,292.0,657.0,693.0
3133,367.0,403.0,1862.0,1395.0,2870.0,3741.0,1348.0,1819.0
503638,110.0,144.0,130.0,51.0,330.0,399.0,81.0,93.0
7923,14.0,10.0,12.0,6.0,9.0,11.0,16.0,12.0
282890,6.0,7.0,4.0,0.0,2.0,1.0,0.0,4.0
196993,3.0,3.0,10.0,2.0,2.0,3.0,4.0,3.0
6048,42.0,27.0,69.0,41.0,73.0,75.0,63.0,55.0
100129480,5.0,5.0,2.0,4.0,2.0,5.0,6.0,4.0
5252,1469.0,1226.0,1369.0,827.0,1495.0,1321.0,1139.0,1193.0
100191040,5.0,2.0,6.0,4.0,2.0,2.0,9.0,4.0
9656,7.0,10.0,6.0,4.0,12.0,7.0,7.0,8.0
6293,144.0,111.0,267.0,152.0,49.0,35.0,72.0,117.0
84627,749.0,672.0,759.0,314.0,948.0,1915.0,724.0,621.0
23564,161.0,133.0,182.0,86.0,254.0,213.0,260.0,252.0
348262,1518.0,1292.0,1516.0,739.0,1430.0,1983.0,1163.0,1171.0
1797,46.0,4.0,38.0,32.0,43.0,68.0,35.0,30.0
3107,0.0,3.0,128.0,66.0,1829.0,2110.0,3909.0,3803.0
65010,306.0,476.0,297.0,241.0,324.0,806.0,233.0,463.0
6499,14.0,4.0,32.0,85.0,16.0,22.0,7.0,9.0
7916,9.0,17.0,9.0,8.0,37.0,24.0,604.0,563.0
728635,6.0,2.0,3.0,4.0,1.0,9.0,5.0,8.0
3119,0.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0
100128071,92.0,114.0,98.0,39.0,85.0,75.0,97.0,95.0
2074,266.0,275.0,528.0,211.0,350.0,322.0,385.0,267.0
7919,1026.0,1012.0,1035.0,660.0,1219.0,1491.0,467.0,440.0
3117,10.0,4.0,24.0,9.0,22.0,31.0,15.0,6.0
51406,634.0,588.0,707.0,415.0,729.0,911.0,489.0,525.0
100128553,8.0,0.0,23.0,31.0,13.0,0.0,35.0,31.0
4909,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0
6891,146.0,164.0,4.0,0.0,83.0,80.0,14.0,7.0
392617,10.0,5.0,7.0,1.0,38.0,18.0,7.0,0.0
101928527,78.0,69.0,97.0,65.0,73.0,88.0,79.0,60.0
5089,37.0,29.0,39.0,12.0,53.0,46.0,43.0,27.0
23,330.0,285.0,200.0,133.0,275.0,335.0,223.0,185.0
57819,44.0,34.0,40.0,22.0,43.0,33.0,29.0,24.0
8859,53.0,26.0,57.0,33.0,68.0,72.0,39.0,54.0
7726,146.0,82.0,150.0,140.0,203.0,243.0,19.0,4.0
57827,32.0,38.0,27.0,14.0,0.0,0.0,8.0,75.0
28973,94.0,83.0,97.0,59.0,105.0,97.0,72.0,77.0
348751,36.0,16.0,34.0,21.0,16.0,15.0,29.0,23.0
8449,121.0,131.0,141.0,83.0,133.0,208.0,103.0,151.0
6890,149.0,120.0,144.0,85.0,133.0,149.0,76.0,22.0
647310,47.0,9.0,24.0,2.0,12.0,31.0,32.0,24.0
5696,76.0,12.0,75.0,40.0,80.0,80.0,43.0,31.0
55937,8.0,7.0,7.0,5.0,8.0,8.0,7.0,5.0
6222,5487.0,5503.0,5020.0,2546.0,3891.0,4560.0,3419.0,3387.0
1192,465.0,501.0,573.0,322.0,528.0,736.0,472.0,496.0
8859,53.0,26.0,60.0,33.0,70.0,72.0,43.0,54.0
728763,7.0,12.0,6.0,0.0,13.0,6.0,9.0,0.0
2968,121.0,64.0,3.0,1.0,123.0,190.0,2.0,2.0
80741,5.0,2.0,0.0,0.0,10.0,10.0,1.0,2.0
1192,465.0,501.0,573.0,322.0,528.0,736.0,472.0,496.0
392197,0.0,1.0,2.0,1.0,4.0,3.0,7.0,0.0
56658,305.0,256.0,281.0,95.0,199.0,229.0,254.0,147.0
10554,295.0,309.0,5.0,16.0,0.0,79.0,15.0,19.0
79134,485.0,408.0,541.0,357.0,526.0,788.0,452.0,432.0
51596,64.0,87.0,74.0,46.0,110.0,98.0,59.0,50.0
57827,32.0,38.0,27.0,14.0,0.0,0.0,8.0,75.0
717,96.0,83.0,67.0,24.0,15.0,36.0,76.0,55.0
7407,176.0,154.0,68.0,77.0,78.0,124.0,56.0,63.0
7922,583.0,464.0,646.0,332.0,656.0,719.0,540.0,390.0
7916,1142.0,1042.0,1985.0,1027.0,2174.0,2688.0,75.0,78.0
23564,199.0,141.0,145.0,62.0,267.0,223.0,286.0,270.0
1192,465.0,501.0,573.0,322.0,528.0,736.0,472.0,496.0
3305,0.0,0.0,0.0,0.0,0.0,28.0,24.0,0.0
440498,75.0,84.0,88.0,74.0,164.0,261.0,109.0,125.0
100170229,15.0,15.0,14.0,9.0,14.0,14.0,12.0,11.0
441531,1.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0
6015,217.0,166.0,239.0,320.0,695.0,301.0,98.0,372.0
3115,0.0,1.0,45.0,10.0,14.0,15.0,13.0,13.0
534,14.0,14.0,19.0,9.0,8.0,11.0,9.0,5.0
2794,1334.0,1133.0,895.0,197.0,801.0,883.0,811.0,803.0
100288413,6.0,21.0,18.0,27.0,10.0,36.0,12.0,34.0
9277,162.0,270.0,326.0,139.0,79.0,80.0,98.0,171.0
8705,37.0,41.0,38.0,35.0,22.0,18.0,38.0,65.0
1616,177.0,110.0,343.0,219.0,21.0,11.0,139.0,143.0
9277,13.0,31.0,16.0,4.0,10.0,33.0,10.0,16.0
401251,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0
80863,16.0,14.0,19.0,8.0,21.0,14.0,17.0,13.0
100131827,109.0,98.0,105.0,72.0,120.0,181.0,155.0,152.0
4758,197.0,141.0,179.0,88.0,189.0,147.0,176.0,140.0
80737,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
8449,4.0,3.0,8.0,1.0,4.0,9.0,2.0,7.0
8870,52.0,14.0,25.0,10.0,124.0,68.0,53.0,21.0
100144748,35.0,4.0,18.0,9.0,15.0,28.0,0.0,7.0
6048,42.0,27.0,69.0,41.0,73.0,75.0,63.0,55.0
4439,8.0,9.0,10.0,8.0,14.0,10.0,10.0,7.0
4758,0.0,0.0,60.0,0.0,13.0,9.0,11.0,0.0
23564,161.0,133.0,182.0,86.0,254.0,213.0,260.0,252.0
6257,845.0,659.0,501.0,295.0,116.0,93.0,196.0,162.0
10919,43.0,17.0,149.0,72.0,57.0,28.0,27.0,13.0
8505,556.0,396.0,618.0,346.0,555.0,702.0,415.0,531.0
7922,583.0,464.0,646.0,332.0,656.0,719.0,540.0,390.0
28973,94.0,83.0,97.0,59.0,105.0,97.0,72.0,77.0
8831,121.0,141.0,188.0,104.0,308.0,236.0,204.0,178.0
441282,50.0,36.0,89.0,45.0,78.0,63.0,62.0,46.0
113178,1500.0,1144.0,1437.0,772.0,1391.0,1977.0,1138.0,1169.0
4795,65.0,49.0,78.0,33.0,73.0,71.0,19.0,33.0
55937,8.0,7.0,7.0,5.0,8.0,8.0,7.0,5.0
534,2.0,0.0,1.0,1.0,24.0,10.0,10.0,22.0
9374,44.0,77.0,37.0,10.0,55.0,48.0,73.0,107.0
10554,1.0,1.0,782.0,495.0,676.0,738.0,0.0,3.0
7407,7.0,12.0,21.0,2.0,60.0,29.0,20.0,1.0
3105,2374.0,1686.0,6656.0,3015.0,9354.0,9770.0,6211.0,4741.0
6992,168.0,161.0,93.0,73.0,100.0,114.0,157.0,158.0
203068,0.0,0.0,0.0,0.0,33.0,0.0,5694.0,2578.0
720,793.0,332.0,34.0,5.0,103.0,38.0,516.0,416.0
7917,92.0,118.0,292.0,82.0,433.0,597.0,306.0,348.0
4277,34.0,22.0,81.0,30.0,37.0,35.0,0.0,0.0
9278,161.0,74.0,293.0,107.0,27.0,0.0,96.0,87.0
6222,8.0,0.0,9.0,1.0,15.0,30.0,10.0,0.0
5514,143.0,116.0,221.0,92.0,148.0,190.0,134.0,125.0
6890,133.0,121.0,135.0,77.0,137.0,139.0,79.0,27.0
401251,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0
100507027,4.0,0.0,2.0,0.0,2.0,3.0,6.0,1.0
285834,0.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0
246721,17.0,6.0,29.0,32.0,16.0,12.0,35.0,14.0
9374,57.0,11.0,6.0,0.0,1.0,3.0,1.0,10.0
23564,161.0,133.0,182.0,86.0,254.0,213.0,260.0,252.0
3113,0.0,0.0,3.0,4.0,7.0,7.0,5.0,3.0
57827,76.0,167.0,90.0,54.0,137.0,185.0,0.0,0.0
80742,51.0,39.0,38.0,16.0,40.0,43.0,36.0,25.0
4509,4890.0,5207.0,9166.0,6733.0,9491.0,9429.0,6493.0,6540.0
721,11.0,8.0,218.0,45.0,17.0,5.0,10.0,7.0
3117,113.0,90.0,157.0,64.0,119.0,224.0,132.0,109.0
3107,3356.0,2973.0,8.0,0.0,801.0,925.0,526.0,506.0
55009,317.0,302.0,315.0,150.0,322.0,437.0,271.0,223.0
6257,51.0,52.0,238.0,177.0,455.0,474.0,211.0,208.0
7923,14.0,10.0,12.0,6.0,9.0,11.0,16.0,12.0
6048,257.0,211.0,2.0,0.0,0.0,0.0,0.0,0.0
6293,144.0,111.0,267.0,152.0,49.0,35.0,72.0,117.0
57827,0.0,0.0,0.0,0.0,93.0,262.0,175.0,122.0
721,6.0,1.0,6.0,1.0,4.0,1.0,7.0,3.0
100128731,2649.0,2135.0,3111.0,1662.0,3123.0,3836.0,2188.0,2183.0
6015,252.0,228.0,252.0,73.0,118.0,282.0,112.0,88.0
283008,0.0,0.0,0.0,0.0,20.0,11.0,0.0,0.0
9656,170.0,153.0,179.0,113.0,208.0,160.0,138.0,155.0
2794,247.0,212.0,290.0,231.0,326.0,361.0,277.0,265.0
6891,146.0,169.0,2.0,5.0,30.0,11.0,1.0,14.0
643988,161.0,189.0,114.0,76.0,64.0,109.0,82.0,134.0
7918,107.0,68.0,117.0,64.0,0.0,0.0,0.0,1.0
1388,781.0,492.0,60.0,24.0,53.0,51.0,612.0,568.0
389333,33.0,43.0,49.0,36.0,71.0,81.0,50.0,72.0
4758,197.0,141.0,179.0,88.0,189.0,147.0,176.0,140.0
107987423,21.0,4.0,12.0,1.0,2.0,4.0,25.0,15.0
100506084,14.0,5.0,7.0,7.0,12.0,2.0,7.0,10.0
7923,14.0,10.0,12.0,6.0,9.0,11.0,16.0,12.0
1719,397.0,340.0,283.0,185.0,294.0,328.0,194.0,153.0
401251,1.0,1.0,3.0,1.0,3.0,8.0,0.0,2.0
5863,191.0,187.0,158.0,91.0,140.0,178.0,147.0,158.0
7917,97.0,103.0,391.0,113.0,461.0,582.0,350.0,390.0
11270,24.0,13.0,32.0,13.0,20.0,19.0,16.0,12.0
11270,24.0,13.0,32.0,13.0,20.0,19.0,16.0,12.0
1460,157.0,137.0,174.0,120.0,399.0,448.0,148.0,184.0
7726,146.0,82.0,150.0,140.0,203.0,243.0,19.0,4.0
80741,5.0,2.0,0.0,0.0,10.0,10.0,1.0,2.0
10554,352.0,325.0,4.0,2.0,0.0,0.0,279.0,356.0
6499,356.0,248.0,238.0,94.0,378.0,487.0,214.0,230.0
6048,42.0,27.0,69.0,41.0,73.0,75.0,63.0,55.0
3106,140.0,154.0,4241.0,1912.0,18.0,13.0,127.0,93.0
177,9.0,3.0,6.0,2.0,10.0,8.0,4.0,6.0
79969,42.0,15.0,16.0,10.0,24.0,22.0,24.0,20.0
80863,14.0,11.0,17.0,6.0,43.0,19.0,15.0,36.0
6171,23462.0,22533.0,25081.0,12518.0,22719.0,25803.0,17627.0,16417.0
401251,0.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0
643847,8.0,5.0,29.0,8.0,12.0,3.0,13.0,3.0
80742,51.0,39.0,38.0,16.0,40.0,43.0,36.0,25.0
3105,652.0,522.0,3.0,1.0,287.0,424.0,855.0,759.0
3133,1571.0,1890.0,1413.0,987.0,947.0,1197.0,1000.0,1412.0
9278,161.0,74.0,293.0,107.0,27.0,0.0,96.0,87.0
3115,0.0,1.0,0.0,0.0,3.0,1.0,15.0,7.0
7148,33.0,68.0,0.0,0.0,0.0,0.0,111.0,38.0
7148,0.0,0.0,1136.0,574.0,357.0,251.0,532.0,300.0
7936,130.0,108.0,151.0,58.0,177.0,189.0,102.0,105.0
2794,89.0,77.0,79.0,17.0,84.0,89.0,76.0,71.0
197135,20.0,10.0,39.0,5.0,35.0,19.0,44.0,19.0
80863,15.0,13.0,18.0,7.0,28.0,23.0,16.0,12.0
7919,216.0,222.0,164.0,141.0,283.0,391.0,409.0,343.0
7917,660.0,516.0,510.0,371.0,299.0,318.0,223.0,237.0
57615,6.0,5.0,2.0,6.0,6.0,6.0,12.0,5.0
203068,3795.0,1446.0,2076.0,347.0,3121.0,2263.0,1003.0,343.0
3113,0.0,1.0,10.0,5.0,3.0,12.0,3.0,6.0
3134,1.0,1.0,9.0,4.0,14.0,6.0,3.0,1.0
780,10.0,0.0,13.0,4.0,13.0,1.0,2.0,10.0
7922,583.0,464.0,646.0,332.0,656.0,719.0,540.0,390.0
146542,165.0,171.0,203.0,71.0,220.0,156.0,141.0,166.0
100131801,282.0,257.0,301.0,221.0,326.0,415.0,249.0,272.0
643834,3.0,1.0,53.0,12.0,17.0,11.0,4.0,1.0
28973,94.0,83.0,97.0,59.0,105.0,97.0,72.0,77.0
100287045,3.0,1.0,2.0,0.0,2.0,8.0,3.0,0.0
56658,5.0,9.0,29.0,19.0,23.0,35.0,21.0,22.0
401067,1.0,0.0,0.0,2.0,5.0,1.0,2.0,0.0
170954,650.0,559.0,652.0,317.0,661.0,685.0,519.0,565.0
5696,12.0,7.0,11.0,7.0,10.0,11.0,225.0,177.0
80737,3.0,2.0,8.0,2.0,4.0,6.0,7.0,4.0
84320,899.0,596.0,975.0,509.0,1076.0,1018.0,758.0,600.0
8870,52.0,14.0,25.0,10.0,124.0,68.0,53.0,21.0
10211,517.0,483.0,519.0,327.0,550.0,769.0,350.0,440.0
3133,1571.0,1890.0,1413.0,987.0,947.0,1197.0,1000.0,1412.0
4439,8.0,9.0,10.0,8.0,14.0,10.0,10.0,7.0
56658,5.0,9.0,29.0,19.0,23.0,35.0,21.0,22.0
80352,0.0,0.0,2.0,2.0,7.0,0.0,5.0,3.0
170954,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0
441459,8.0,6.0,7.0,3.0,16.0,15.0,6.0,4.0
780,292.0,264.0,0.0,0.0,553.0,667.0,0.0,0.0
80352,0.0,0.0,2.0,2.0,7.0,0.0,5.0,3.0
7920,96.0,85.0,118.0,66.0,1.0,2.0,5.0,6.0
100506012,40.0,27.0,30.0,13.0,34.0,32.0,27.0,15.0
177,1.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0
7919,221.0,245.0,172.0,145.0,270.0,411.0,370.0,374.0
388550,4.0,4.0,9.0,4.0,4.0,20.0,7.0,7.0
5696,76.0,12.0,75.0,40.0,80.0,80.0,43.0,31.0
6046,94.0,55.0,51.0,24.0,133.0,114.0,77.0,56.0
1192,446.0,212.0,408.0,125.0,354.0,247.0,244.0,218.0
1460,165.0,149.0,182.0,134.0,419.0,467.0,159.0,194.0
6890,133.0,121.0,135.0,77.0,137.0,139.0,79.0,27.0
3115,2.0,3.0,4.0,2.0,21.0,24.0,4.0,2.0
3115,3.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0
404281,36.0,28.0,67.0,27.0,60.0,99.0,61.0,37.0
401236,3.0,2.0,0.0,1.0,5.0,2.0,2.0,3.0
534,14.0,14.0,19.0,9.0,8.0,11.0,9.0,5.0
63943,0.0,7.0,48.0,24.0,42.0,43.0,39.0,34.0
1302,14.0,6.0,9.0,5.0,12.0,18.0,0.0,2.0
4439,4.0,0.0,14.0,4.0,2.0,6.0,4.0,1.0
57176,115.0,145.0,9.0,5.0,110.0,181.0,1.0,0.0
3281,1616.0,1379.0,1615.0,1048.0,1774.0,2328.0,1218.0,1372.0
5514,143.0,116.0,221.0,92.0,148.0,190.0,134.0,125.0
7936,130.0,108.0,151.0,58.0,177.0,189.0,102.0,105.0
170679,3.0,14.0,16.0,2.0,1.0,13.0,1.0,11.0
6015,252.0,228.0,252.0,73.0,118.0,282.0,112.0,88.0
7407,31.0,7.0,137.0,47.0,92.0,100.0,77.0,79.0
23,29.0,30.0,184.0,138.0,207.0,77.0,120.0,53.0
9656,7.0,10.0,7.0,4.0,12.0,7.0,7.0,8.0
4277,39.0,56.0,17.0,12.0,18.0,35.0,17.0,21.0
100507436,252.0,97.0,200.0,111.0,9.0,16.0,124.0,115.0
170954,27.0,27.0,36.0,11.0,26.0,18.0,18.0,25.0
284067,9.0,4.0,14.0,9.0,7.0,10.0,6.0,5.0
79969,24.0,18.0,42.0,17.0,54.0,24.0,14.0,13.0
177,1.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0
6257,41.0,43.0,41.0,27.0,33.0,43.0,192.0,166.0
80741,5.0,2.0,0.0,0.0,10.0,10.0,1.0,2.0
7916,14.0,54.0,55.0,17.0,1592.0,2217.0,1325.0,1650.0
4277,48.0,56.0,77.0,96.0,112.0,197.0,57.0,70.0
8449,120.0,144.0,154.0,80.0,136.0,232.0,102.0,148.0
3113,0.0,0.0,11.0,6.0,3.0,12.0,3.0,6.0
7920,18.0,13.0,25.0,2.0,88.0,78.0,123.0,135.0
6222,5487.0,5503.0,5020.0,2546.0,3891.0,4560.0,3419.0,3387.0
57819,44.0,34.0,40.0,22.0,43.0,33.0,29.0,24.0
717,107.0,83.0,67.0,23.0,15.0,35.0,75.0,60.0
3304,459.0,219.0,1584.0,751.0,889.0,677.0,0.0,24.0
7148,2059.0,1149.0,20.0,106.0,153.0,5.0,5.0,84.0
1616,632.0,625.0,0.0,2.0,1390.0,1347.0,578.0,502.0
9374,15.0,40.0,21.0,23.0,72.0,46.0,60.0,56.0
5696,70.0,15.0,97.0,49.0,108.0,122.0,34.0,105.0
